Sl no.,District Name,Market Name,Commodity,Variety,Grade,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date,State
1401,Agra,Achhnera,Onion,Other,FAQ,3442,4762,4287,09-May-26,Uttar Pradesh
1402,Jaipur,Jaipur (F&V),Onion,Other,FAQ,3803,4809,4361,10-May-26,Rajasthan
1403,Pune,Pune,Onion,Other,FAQ,3382,4737,4033,10-May-26,Maharashtra
1404,Agra,Achhnera,Onion,Other,FAQ,3731,4892,4343,10-May-26,Uttar Pradesh
1405,Jaipur,Jaipur (F&V),Onion,Other,FAQ,3674,5231,4309,11-May-26,Rajasthan
1406,Pune,Pune,Onion,Other,FAQ,3276,4720,4055,11-May-26,Maharashtra
1407,Agra,Achhnera,Onion,Other,FAQ,3401,4939,4077,11-May-26,Uttar Pradesh
1408,Jaipur,Jaipur (F&V),Onion,Other,FAQ,3199,4676,3907,12-May-26,Rajasthan
1409,Pune,Pune,Onion,Other,FAQ,3448,5161,4232,12-May-26,Maharashtra
1410,Agra,Achhnera,Onion,Other,FAQ,3432,4923,4158,12-May-26,Uttar Pradesh
1411,Jaipur,Jaipur (F&V),Onion,Other,FAQ,3584,4490,4059,13-May-26,Rajasthan
1412,Pune,Pune,Onion,Other,FAQ,3554,4663,4237,13-May-26,Maharashtra
1413,Agra,Achhnera,Onion,Other,FAQ,3559,4799,4120,13-May-26,Uttar Pradesh
1414,Jaipur,Jaipur (F&V),Onion,Other,FAQ,3732,5374,4310,14-May-26,Rajasthan
1415,Pune,Pune,Onion,Other,FAQ,3532,5010,4360,14-May-26,Maharashtra
1416,Agra,Achhnera,Onion,Other,FAQ,3362,4803,4195,14-May-26,Uttar Pradesh
1417,Jaipur,Jaipur (F&V),Onion,Other,FAQ,3563,5012,4088,15-May-26,Rajasthan
1418,Pune,Pune,Onion,Other,FAQ,3496,5186,4197,15-May-26,Maharashtra
1419,Agra,Achhnera,Onion,Other,FAQ,3608,4908,4099,15-May-26,Uttar Pradesh
1420,Jaipur,Jaipur (F&V),Onion,Other,FAQ,3472,4484,3978,16-May-26,Rajasthan
1421,Pune,Pune,Onion,Other,FAQ,3598,4568,4095,16-May-26,Maharashtra
1422,Agra,Achhnera,Onion,Other,FAQ,3467,4700,4011,16-May-26,Uttar Pradesh
1423,Jaipur,Jaipur (F&V),Onion,Other,FAQ,3362,4711,4158,17-May-26,Rajasthan
1424,Pune,Pune,Onion,Other,FAQ,3656,5002,4199,17-May-26,Maharashtra
1425,Agra,Achhnera,Onion,Other,FAQ,3555,4733,4227,17-May-26,Uttar Pradesh
1426,Jaipur,Jaipur (F&V),Onion,Other,FAQ,3543,4642,4160,18-May-26,Rajasthan
1427,Pune,Pune,Onion,Other,FAQ,3657,4677,4181,18-May-26,Maharashtra
1428,Agra,Achhnera,Onion,Other,FAQ,3619,4835,4194,18-May-26,Uttar Pradesh
1429,Jaipur,Jaipur (F&V),Onion,Other,FAQ,3266,4420,3931,19-May-26,Rajasthan
1430,Pune,Pune,Onion,Other,FAQ,3812,5319,4283,19-May-26,Maharashtra
1431,Agra,Achhnera,Onion,Other,FAQ,3781,5160,4237,19-May-26,Uttar Pradesh
1432,Jaipur,Jaipur (F&V),Onion,Other,FAQ,3865,5351,4303,20-May-26,Rajasthan
1433,Pune,Pune,Onion,Other,FAQ,3732,4948,4262,20-May-26,Maharashtra
1434,Agra,Achhnera,Onion,Other,FAQ,3532,5053,4061,20-May-26,Uttar Pradesh
1435,Jaipur,Jaipur (F&V),Onion,Other,FAQ,3897,5290,4332,21-May-26,Rajasthan
1436,Pune,Pune,Onion,Other,FAQ,3318,4683,4141,21-May-26,Maharashtra
1437,Agra,Achhnera,Onion,Other,FAQ,3508,5386,4359,21-May-26,Uttar Pradesh
1438,Jaipur,Jaipur (F&V),Onion,Other,FAQ,3355,4959,4166,22-May-26,Rajasthan
1439,Pune,Pune,Onion,Other,FAQ,3451,5082,4211,22-May-26,Maharashtra
1440,Agra,Achhnera,Onion,Other,FAQ,3543,5091,4250,22-May-26,Uttar Pradesh
1441,Jaipur,Jaipur (F&V),Onion,Other,FAQ,3330,4599,4124,23-May-26,Rajasthan
1442,Pune,Pune,Onion,Other,FAQ,3386,4988,4107,23-May-26,Maharashtra
1443,Agra,Achhnera,Onion,Other,FAQ,3381,4897,4070,23-May-26,Uttar Pradesh
1444,Jaipur,Jaipur (F&V),Onion,Other,FAQ,3634,5041,4142,24-May-26,Rajasthan
1445,Pune,Pune,Onion,Other,FAQ,3636,5014,4226,24-May-26,Maharashtra
1446,Agra,Achhnera,Onion,Other,FAQ,3530,4777,4194,24-May-26,Uttar Pradesh
1447,Jaipur,Jaipur (F&V),Onion,Other,FAQ,3309,4704,3949,25-May-26,Rajasthan
1448,Pune,Pune,Onion,Other,FAQ,3548,4502,4018,25-May-26,Maharashtra
1449,Agra,Achhnera,Onion,Other,FAQ,3615,4870,4237,25-May-26,Uttar Pradesh
1450,Jaipur,Jaipur (F&V),Onion,Other,FAQ,3658,4874,4143,26-May-26,Rajasthan
1451,Pune,Pune,Onion,Other,FAQ,3708,4906,4400,26-May-26,Maharashtra
1452,Agra,Achhnera,Onion,Other,FAQ,3492,5050,4177,26-May-26,Uttar Pradesh
1453,Jaipur,Jaipur (F&V),Onion,Other,FAQ,3354,4849,4115,27-May-26,Rajasthan
1454,Pune,Pune,Onion,Other,FAQ,3510,5203,4187,27-May-26,Maharashtra
1455,Agra,Achhnera,Onion,Other,FAQ,3801,5348,4298,27-May-26,Uttar Pradesh
1456,Jaipur,Jaipur (F&V),Onion,Other,FAQ,3577,4679,4067,28-May-26,Rajasthan
1457,Pune,Pune,Onion,Other,FAQ,3591,5058,4184,28-May-26,Maharashtra
1458,Agra,Achhnera,Onion,Other,FAQ,3663,4836,4181,28-May-26,Uttar Pradesh
1459,Jaipur,Jaipur (F&V),Onion,Other,FAQ,3408,5002,4078,29-May-26,Rajasthan
1460,Pune,Pune,Onion,Other,FAQ,3495,4737,4131,29-May-26,Maharashtra
1461,Agra,Achhnera,Onion,Other,FAQ,3455,4902,4159,29-May-26,Uttar Pradesh
1462,Jaipur,Jaipur (F&V),Onion,Other,FAQ,3666,4975,4222,30-May-26,Rajasthan
1463,Pune,Pune,Onion,Other,FAQ,3379,4673,4099,30-May-26,Maharashtra
1464,Agra,Achhnera,Onion,Other,FAQ,3482,5042,4204,30-May-26,Uttar Pradesh
1465,Jaipur,Jaipur (F&V),Onion,Other,FAQ,3642,5116,4255,31-May-26,Rajasthan
1466,Pune,Pune,Onion,Other,FAQ,3666,4762,4161,31-May-26,Maharashtra
1467,Agra,Achhnera,Onion,Other,FAQ,3380,4705,4020,31-May-26,Uttar Pradesh
1468,Jaipur,Jaipur (F&V),Onion,Other,FAQ,3412,5055,4137,01-Jun-26,Rajasthan
1469,Pune,Pune,Onion,Other,FAQ,3368,5145,4178,01-Jun-26,Maharashtra
1470,Agra,Achhnera,Onion,Other,FAQ,3371,4802,4032,01-Jun-26,Uttar Pradesh
1471,Jaipur,Jaipur (F&V),Onion,Other,FAQ,3476,4902,4126,02-Jun-26,Rajasthan
1472,Pune,Pune,Onion,Other,FAQ,3177,4513,3942,02-Jun-26,Maharashtra
1473,Agra,Achhnera,Onion,Other,FAQ,3699,4821,4310,02-Jun-26,Uttar Pradesh
1474,Jaipur,Jaipur (F&V),Onion,Other,FAQ,3733,5214,4373,03-Jun-26,Rajasthan
1475,Pune,Pune,Onion,Other,FAQ,3459,4764,4166,03-Jun-26,Maharashtra
1476,Agra,Achhnera,Onion,Other,FAQ,3728,4648,4171,03-Jun-26,Uttar Pradesh
1477,Jaipur,Jaipur (F&V),Onion,Other,FAQ,3650,5056,4236,04-Jun-26,Rajasthan
1478,Pune,Pune,Onion,Other,FAQ,3348,5147,4158,04-Jun-26,Maharashtra
1479,Agra,Achhnera,Onion,Other,FAQ,3447,4724,4249,04-Jun-26,Uttar Pradesh
1480,Jaipur,Jaipur (F&V),Onion,Other,FAQ,3398,5162,4193,05-Jun-26,Rajasthan
1481,Pune,Pune,Onion,Other,FAQ,3229,4843,3958,05-Jun-26,Maharashtra
1482,Agra,Achhnera,Onion,Other,FAQ,3296,4635,4075,05-Jun-26,Uttar Pradesh
1483,Jaipur,Jaipur (F&V),Onion,Other,FAQ,3452,5080,4286,06-Jun-26,Rajasthan
1484,Pune,Pune,Onion,Other,FAQ,3684,5176,4192,06-Jun-26,Maharashtra
1485,Agra,Achhnera,Onion,Other,FAQ,3437,4665,4141,06-Jun-26,Uttar Pradesh
1486,Jaipur,Jaipur (F&V),Onion,Other,FAQ,3558,4668,4069,07-Jun-26,Rajasthan
1487,Pune,Pune,Onion,Other,FAQ,3290,4537,3910,07-Jun-26,Maharashtra
1488,Agra,Achhnera,Onion,Other,FAQ,3320,4685,3994,07-Jun-26,Uttar Pradesh
1489,Jaipur,Jaipur (F&V),Onion,Other,FAQ,3691,4990,4107,08-Jun-26,Rajasthan
1490,Pune,Pune,Onion,Other,FAQ,3664,5259,4218,08-Jun-26,Maharashtra
1491,Agra,Achhnera,Onion,Other,FAQ,3437,4458,4046,08-Jun-26,Uttar Pradesh
1492,Jaipur,Jaipur (F&V),Onion,Other,FAQ,3421,4436,4001,09-Jun-26,Rajasthan
1493,Pune,Pune,Onion,Other,FAQ,3359,4615,4176,09-Jun-26,Maharashtra
1494,Agra,Achhnera,Onion,Other,FAQ,3574,4755,4050,09-Jun-26,Uttar Pradesh
1495,Jaipur,Jaipur (F&V),Onion,Other,FAQ,3285,4525,4091,10-Jun-26,Rajasthan
1496,Pune,Pune,Onion,Other,FAQ,3730,4991,4302,10-Jun-26,Maharashtra
1497,Agra,Achhnera,Onion,Other,FAQ,3358,4562,3943,10-Jun-26,Uttar Pradesh
1498,Jaipur,Jaipur (F&V),Onion,Other,FAQ,3533,4955,4125,11-Jun-26,Rajasthan
1499,Pune,Pune,Onion,Other,FAQ,3470,4531,4027,11-Jun-26,Maharashtra
1500,Agra,Achhnera,Onion,Other,FAQ,3106,4749,3868,11-Jun-26,Uttar Pradesh
